class_,cell_id,condition,sub_type,nCounts,mito_pct,umap1,umap2
MoMacDC,p1t1:bcAUNI,tumor,tMac6,6518,9.48143602332004,-12.8658719341159,-0.790882400087733
MoMacDC,p7t2:bcGGVR,tumor,tMac3,7014,7.35671514114628,-13.1166825572848,-0.980776122621912
MoMacDC,p1t3:bcGPLK,tumor,tMonoDC,4558,9.71917507678807,-11.2884974758029,-1.16865640025558
MoMacDC,p7t2:bcALHR,tumor,tMac1,6177,6.32993362473693,-11.4631886760592,-1.8858204398674
MoMacDC,p1t4:bcEFVD,tumor,tMac2,3833,6.83537698930342,-11.6122823039889,-1.83332352977218
MoMacDC,p6t1:bcEGMM,tumor,tMac3,1223,9.8119378577269,-12.6765303890109,-0.443694761804957
MoMacDC,p3t3:bcFTSQ,tumor,tMac2,7163,7.52478012006143,-11.8511891643405,-1.27302151065292
MoMacDC,p1t2:bcAMJL,tumor,tMono2,4875,5.84615384615385,-10.570287255466,-1.64155679088058
MoMacDC,p1t4:bcDJJK,tumor,tMonoDC,7442,5.95270088685837,-11.3983207027316,-1.33511810641708
MoMacDC,p7t1:bcFFWX,tumor,tMac3,3506,7.47290359383913,-12.8180918971896,-1.38475590091171
MoMacDC,p3t1:bcESDW,tumor,tMacCycl,4261,7.3456934991786,-11.023695496738,-0.676704577021021
MoMacDC,p7t2:bcIHVC,tumor,tMac3,3486,8.86402753872633,-12.4821648876071,-1.98714237552108
MoMacDC,p1t3:bcBSWD,tumor,tMac2,8152,8.20657507360157,-12.405624894321,-1.42240362506332
MoMacDC,p7t2:bcDHBB,tumor,tMono3,4388,7.5432999088423,-10.4252562801242,-2.06810908656539
MoMacDC,p1t3:bcFKPB,tumor,tMac3,12395,8.26139572408229,-12.6251702587008,-1.38262849193038
MoMacDC,p7t2:bcEZUM,tumor,tMac3,2903,8.57733379262831,-13.2128300945163,-0.906808427385706
MoMacDC,p6t1:bcIELP,tumor,tMac3,7886,8.92721278214557,-12.8163771907687,-0.522262981943507
MoMacDC,p6t1:bcBCIZ,tumor,tMac3,6679,8.9085192394071,-12.4626832286716,-0.986591867021937
MoMacDC,p3t3:bcGKUG,tumor,tMonoDC,4166,9.33749399903985,-10.898897675693,-0.63300102096023
MoMacDC,p3t1:bcEJAD,tumor,tMac5,1021,5.09304603330069,-12.8706288616061,-1.26238184314193
MoMacDC,p1t4:bcGTXR,tumor,tMac1,9716,6.17538081515027,-12.1651902477145,-2.27571421008529
MoMacDC,p1t1:bcFBUA,tumor,tMonoDC,3339,4.94159928122192,-10.7056203166842,-1.53067045550765
MoMacDC,p1t3:bcHDDP,tumor,tMono1,4473,7.3775989268947,-10.3979802410007,-2.0553429637474
MoMacDC,p4t3:bcHFXQ,tumor,tMono2,3520,6.22159090909091,-10.375797776401,-2.06553774218978
MoMacDC,p1t4:bcEKLX,tumor,tMacCycl,10842,9.10348644161594,-11.4594464580417,-1.50982885699691
MoMacDC,p6t2:bcDBCE,tumor,tMac3,8615,7.52176436448056,-12.4658170024753,-0.905425838045496
MoMacDC,p1t4:bcFOUP,tumor,tMac2,9133,6.64622796452425,-12.2022042552829,-1.70177584033431
MoMacDC,p1t4:bcCMNB,tumor,tMono1,1674,8.66188769414576,-10.7037682811618,-1.38670902591171
MoMacDC,p4t2:bcDJPG,tumor,tMac1,3925,5.63057324840764,-12.2576241771579,-0.625881484560389
MoMacDC,p1t2:bcDBXW,tumor,tMac1,3288,3.7712895377129,-12.5018668453097,-1.72211890559616
MoMacDC,p6t2:bcGGFB,tumor,tMac3,9131,7.43620633008433,-12.7352452556491,-0.543294004015345
MoMacDC,p7t1:bcAPGY,tumor,tMac1,4224,7.95454545454545,-11.2401986400485,-1.831014207415
MoMacDC,p7t2:bcGSWZ,tumor,tMac2,3761,5.79633076309492,-11.9720902721286,-2.12787752490463
MoMacDC,p7t2:bcCWAF,tumor,tMac1,1221,5.32350532350532,-11.6367993633151,-2.16453104358139
MoMacDC,p1t2:bcGXYS,tumor,tMono1,1247,9.38251804330393,-10.781357316196,-1.56537680964889
MoMacDC,p6t1:bcIHME,tumor,tMonoDC,7242,7.95360397680199,-12.2860694209933,-0.823702148012537
MoMacDC,p7t2:bcHBQB,tumor,tMac3,5655,5.35809018567639,-12.8683228771091,-1.28261404376449
MoMacDC,p6t2:bcDJZA,tumor,tMonoDC,1820,9.72527472527473,-10.9160666744113,-0.742724708132166
MoMacDC,p1t2:bcIEMP,tumor,tMono1,3277,4.82148306377785,-10.5137095729709,-1.66986947398605
MoMacDC,p7t2:bcEWNE,tumor,tMac3,1861,5.31972058033315,-12.8064904491305,-1.38801937442245
MoMacDC,p1t2:bcBZTF,tumor,tMono1,1379,6.23640319071791,-11.4301390926242,-1.9174662147087
MoMacDC,p1t2:bcHBHR,tumor,tMac7,1453,8.87818306951136,-12.429339913547,-1.27277498584213
MoMacDC,p7t1:bcHNJM,tumor,tMono3,1357,5.6005895357406,-10.4334988872409,-2.03137641292037
MoMacDC,p6t1:bcCPFZ,tumor,tMac2,5316,8.87885628291949,-11.8018813411593,-1.32842522006454
MoMacDC,p4t1:bcGKYG,tumor,tMacCycl,4431,6.56736628300609,-12.2115617076755,-0.80829673152389
MoMacDC,p4t2:bcCJMK,tumor,tDC2,5192,8.12788906009245,-11.0780587474704,-0.640892079882044
MoMacDC,p1t1:bcATUJ,tumor,tMac4,2859,7.83490731024834,-12.6119551936984,-1.69680576663436
MoMacDC,p1t2:bcGWRR,tumor,tMac1,4921,3.12944523470839,-10.9434943477511,-0.796790650896449
MoMacDC,p7t1:bcGHZL,tumor,tMac6,1634,5.26315789473684,-13.2574000636935,-0.863369277529139
MoMacDC,p7t1:bcBOOC,tumor,tMac6,1216,8.88157894736842,-13.2313647548556,-0.806932261995692
MoMacDC,p1t3:bcGXLS,tumor,tMac1,3490,6.93409742120344,-11.9951863567233,-2.24501757960739
MoMacDC,p6t1:bcHFZX,tumor,tMono1,1857,6.83898761443188,-11.6124158183932,-1.11517076831283
MoMacDC,p7t1:bcFCKF,tumor,tMono2,4950,6.72727272727273,-10.5678372661471,-1.97629480700912
MoMacDC,p1t3:bcEYGQ,tumor,tMac1,10722,5.82913635515762,-12.0568108837008,-2.21295957904281
MoMacDC,p6t2:bcCRTU,tumor,tMonoDC,3226,7.99752014879107,-10.8994984905124,-1.17319660525741
MoMacDC,p7t2:bcFOTP,tumor,tMac8,1246,7.30337078651685,-13.0994248668551,-0.954484752230067
MoMacDC,p5t2:bcGVGG,tumor,tMac3,2582,6.08055770720372,-12.4582133571506,-0.712225130609889
MoMacDC,p7t1:bcDYET,tumor,tMac6,7255,9.8828394210889,-13.211605576694,-0.872410586885829
MoMacDC,p1t4:bcBJSQ,tumor,tMac4,2096,9.78053435114504,-12.5151324550509,-2.03053551059188
MoMacDC,p5t2:bcHFJS,tumor,tMac4,1149,8.35509138381201,-12.4958253185153,-1.5644891772789
MoMacDC,p1t1:bcBRCN,tumor,tMac3,7422,6.76367555914848,-12.8222098628879,-1.714385798983
MoMacDC,p1t2:bcGTPU,tumor,tMono2,2204,9.57350272232305,-10.6219611446261,-1.54116278033676
MoMacDC,p4t2:bcHSLY,tumor,tMonoDC,4734,6.42163075623152,-11.8566050807834,-0.572719148210902
MoMacDC,p1t1:bcEYSE,tumor,tMono1,2333,6.42948992713245,-10.3832803050876,-2.05343728404464
MoMacDC,p1t2:bcFEOH,tumor,tMono1,4083,9.1599314229733,-11.4419188777804,-1.87589102130355
MoMacDC,p1t2:bcHWPM,tumor,tMac4,5360,6.39925373134328,-12.4488082210422,-2.05590753894271
MoMacDC,p5t2:bcAARI,tumor,tMono1,2556,6.88575899843506,-11.0132003108859,-1.37681751590194
MoMacDC,p3t2:bcGCUT,tumor,tMono1,4057,6.77840769041163,-10.625291375339,-1.70444827418746
MoMacDC,p6t1:bcARDJ,tumor,tMac7,11881,8.87130712902954,-12.4669833461642,-1.2665930305046
MoMacDC,p4t3:bcDXGR,tumor,tMac3,1260,8.88888888888889,-12.5863909999728,-0.54549270015182
MoMacDC,p1t1:bcGVSU,tumor,tMac1,6617,7.19359226235454,-12.1747498790622,-2.28184633593978
MoMacDC,p1t1:bcHMBQ,tumor,tMac4,4968,5.2938808373591,-12.3739314357638,-2.15080504756393
MoMacDC,p7t2:bcEZGY,tumor,tMac1,1527,3.20890635232482,-11.6495166103244,-2.18946485858383
MoMacDC,p1t4:bcHIXW,tumor,tMac7,10759,8.43015150106887,-12.3325066844821,-1.28558783870162
MoMacDC,p1t1:bcFMYI,tumor,tMacCycl,1052,9.60076045627376,-11.3972506801486,-1.37114315371932
MoMacDC,p7t2:bcHOKI,tumor,tMac3,2465,8.31643002028398,-13.2046170513034,-0.715197971872706
MoMacDC,p1t1:bcEXDN,tumor,tMono1,4231,5.86149846372016,-10.5110774318576,-1.73928552012863
MoMacDC,p5t1:bcAEJV,tumor,tMac4,2576,3.29968944099379,-12.5158610622287,-2.08830528598251
MoMacDC,p7t1:bcHYNT,tumor,tMac3,3880,4.7680412371134,-13.0329995433688,-0.864389947466273
MoMacDC,p4t2:bcGNXF,tumor,tMonoDC,5574,6.27915321133836,-12.1388507167697,-0.722471526674647
MoMacDC,p1t4:bcDTBC,tumor,tMac1,4885,7.34902763561924,-11.4852347652316,-1.93490510325851
MoMacDC,p1t1:bcBOAI,tumor,tMac3,2066,7.69603097773475,-12.9094882289767,-1.56292395930709
MoMacDC,p7t1:bcIHDP,tumor,tMac3,1815,6.50137741046832,-13.05851414603,-1.08031277995529
MoMacDC,p1t1:bcALHM,tumor,tMono3,3089,7.28391065069602,-10.3690963069797,-2.07508807521285
MoMacDC,p7t2:bcEXCP,tumor,tMac1,5520,6.30434782608696,-11.5116868297458,-1.84665565829696
MoMacDC,p1t4:bcGIFA,tumor,tMonoDC,4020,9.20398009950249,-11.4700675289035,-1.48435693126144
MoMacDC,p1t3:bcFMLG,tumor,tMac8,8763,9.4145840465594,-12.2389769832492,-0.648090890459437
MoMacDC,p4t3:bcGOJC,tumor,tMono2,3083,7.59000973078171,-10.4044528285861,-2.01740007739486
MoMacDC,p1t4:bcFVHQ,tumor,tMonoDC,4436,4.9819657348963,-10.9966845790744,-1.37569265704574
MoMacDC,p7t1:bcDSNX,tumor,tMono2,7467,7.72733360117852,-10.4449239055514,-2.00958757739486
MoMacDC,p1t4:bcEYUS,tumor,tMac7,11212,8.17873706742776,-12.363313225925,-1.28194980960311
MoMacDC,p6t1:bcHRDX,tumor,tMono2,2477,6.3786838918046,-10.6671796123385,-1.60019831996383
MoMacDC,p7t2:bcECAX,tumor,tMac3,8126,9.18040856509968,-13.1537499706149,-0.98979668956222
MoMacDC,p1t2:bcHEDP,tumor,tMac3,7961,8.54164049742495,-12.8869099895358,-1.54017405848922
MoMacDC,p5t1:bcDKGQ,tumor,tMac3,2497,9.33119743692431,-13.1101765910983,-0.585622719339747
MoMacDC,p7t1:bcIFQJ,tumor,tMac1,5621,3.32681017612524,-12.1205582897067,-2.12740712504806
MoMacDC,p1t4:bcHKWQ,tumor,tMac2,7200,4.52777777777778,-12.6835990230441,-1.42150669436874
MoMacDC,p4t3:bcALHJ,tumor,tMac3,8138,8.6876382403539,-12.6792512218356,-0.391257933191676
MoMacDC,p7t1:bcFYUY,tumor,tMac2,4169,5.97265531302471,-11.0331406871676,-1.79191665988388
MoMacDC,p3t2:bcAOTY,tumor,tMono3,2800,6.85714285714286,-10.3896851817966,-2.05635934215011
MoMacDC,p7t2:bcGASM,tumor,tMac3,11057,8.23912453649272,-13.043094186008,-0.825994542650599
MoMacDC,p7t2:bcEGQV,tumor,tMac3,5460,5.87912087912088,-12.5496993343234,-1.50472240786972
MoMacDC,p5t2:bcHRVP,tumor,tMonoDC,2497,7.56908289947938,-10.9169431011081,-0.914476445726771
MoMacDC,p3t3:bcEZJR,tumor,tDC1,1345,6.46840148698885,-4.45381739538908,11.8932949985939
MoMacDC,p1t1:bcDZUS,tumor,tMac8,4551,8.85519666007471,-13.0479007045627,-0.764001897386927
MoMacDC,p1t4:bcGSHL,tumor,tMac2,4949,9.43624974742372,-12.3534322063327,-1.62536268573226
MoMacDC,p7t1:bcIFIA,tumor,tDC1,3209,7.88407603614833,-10.8673606197238,-0.69936232905807
MoMacDC,p1t4:bcCNQC,tumor,tMac8,7682,8.18797188232231,-13.1817355434299,-0.72793476920547
MoMacDC,p7t1:bcERBH,tumor,tMac3,2581,6.62533901588532,-12.8224559108615,-1.53006463389816
MoMacDC,p3t1:bcHKMB,tumor,tMac2,6793,6.53614014426616,-12.0609069148898,-1.40333729129257
MoMacDC,p7t2:bcEFAG,tumor,tMac6,4470,5.59284116331096,-12.9934163371921,-0.521845630220789
MoMacDC,p1t3:bcDDZQ,tumor,tMac1,2854,6.20182200420463,-11.6585097591281,-1.91427235942306
MoMacDC,p7t1:bcEQWI,tumor,tMac1,2748,4.62154294032023,-11.4811110774875,-2.12814383845748
MoMacDC,p4t2:bcDCOP,tumor,tMac9,7540,7.78514588859416,-12.2994542400241,-0.74937384467544
MoMacDC,p7t1:bcEOHP,tumor,tMac2,1049,7.72163965681602,-13.1364808360934,-0.95917563777389
MoMacDC,p1t2:bcDQKM,tumor,tMac8,4377,5.14050719671008,-11.9710393230319,-0.851304582170863
MoMacDC,p3t3:bcEMQY,tumor,tMac8,4124,7.73520853540252,-12.6643796245456,-0.968670180849452
MoMacDC,p7t1:bcAAVQ,tumor,tMac6,1116,9.76702508960574,-13.2533068935275,-0.885878375582118
MoMacDC,p1t2:bcHMGU,tumor,tMonoDC,2571,4.70633994554648,-11.0750823299289,-1.01419930797042
MoMacDC,p7t2:bcDNGE,tumor,tMacCycl,8262,5.78552408617768,-12.9621205608249,-1.00355105739059
MoMacDC,p1t1:bcBLVE,tumor,tMac7,4583,6.80776783766092,-12.2453494350314,-1.33374600749435
MoMacDC,p5t2:bcEAVE,tumor,tMac3,1566,9.64240102171137,-13.2571368495822,-0.686115792803187
MoMacDC,p3t1:bcAGDW,tumor,tMac3,1859,6.40129101667563,-12.4202275554538,-1.37693839412155
MoMacDC,p1t1:bcDMSK,tumor,tMonoDC,4632,9.47754749568221,-11.0110097209811,-0.847862771562953
MoMacDC,p1t1:bcHMQV,tumor,tMonoDC,4104,6.96881091617934,-10.9973235408664,-0.71724026542129
MoMacDC,p7t1:bcCCOI,tumor,tMac3,5782,7.22933241093047,-12.8861670772433,-1.16152029376449
MoMacDC,p6t2:bcGISU,tumor,tMac3,4793,5.94617150010432,-12.8183436672092,-0.507807901911158
MoMacDC,p1t2:bcFEBN,tumor,tMac2,2642,8.06207418622256,-11.7134537975192,-1.5621150050682
MoMacDC,p7t2:bcEPGK,tumor,tMac3,3342,6.61280670257331,-13.2480387966037,-0.835202029756922
MoMacDC,p7t1:bcHASU,tumor,tMac3,1013,8.98321816386969,-11.5082564632297,-1.40738516192855
MoMacDC,p1t4:bcHERS,tumor,tMac3,7037,6.52266590876794,-12.8112740795016,-0.984943679384608
MoMacDC,p6t2:bcDVBD,tumor,tMac7,10656,9.33746246246246,-12.3398032466769,-1.25778060298385
MoMacDC,p4t2:bcHKRQ,tumor,tMonoDC,5865,5.88235294117647,-11.149991540134,-0.611745766214747
MoMacDC,p1t2:bcFLIM,tumor,tMac2,1879,3.45928685470995,-12.2741399089694,-2.10578184466781
MoMacDC,p3t1:bcHVYF,tumor,tMono1,5759,6.21635700642473,-10.7266650478244,-1.75301223140182
MoMacDC,p7t1:bcGKWF,tumor,tMac3,2694,5.30809205642168,-11.4218535701633,-1.88200049739303
MoMacDC,p1t3:bcCDYZ,tumor,tMac1,8649,3.87328014799399,-12.1447367946506,-2.26588826518478
MoMacDC,p5t2:bcCSXQ,tumor,tMac3,4800,6.79166666666667,-12.6992402355075,-0.443438819460291
MoMacDC,p4t2:bcGNVG,tumor,tMonoDC,7092,6.58488437676255,-12.0968756954074,-0.592172435335536
MoMacDC,p4t3:bcCBCB,tumor,tMac1,2345,6.90831556503198,-12.3061070720553,-0.554906776956934
MoMacDC,p1t3:bcGMBR,tumor,tMonoDC,2581,5.81170089112747,-11.4264779369235,-1.92731790881576
MoMacDC,p4t1:bcGEDI,tumor,tMonoDC,6386,5.38678358910116,-11.3373265544772,-0.736110976747889
MoMacDC,p1t2:bcBMYN,tumor,tMonoDC,3422,8.56224430157803,-11.4185900966525,-1.45372634272994
MoMacDC,p6t2:bcELSB,tumor,tMac2,1629,8.83977900552486,-12.1849446575046,-0.682951382212061
MoMacDC,p7t2:bcGPBC,tumor,tMac3,2519,8.13815005954744,-12.5285811702609,-2.01554327350082
MoMacDC,p7t2:bcACHC,tumor,tMono2,1147,4.7079337401918,-10.8882146160007,-0.740945986322779
MoMacDC,p3t2:bcGTMW,tumor,tMac8,2561,8.86372510737993,-12.2554631511569,-0.57091253142776
MoMacDC,p1t3:bcEHBD,tumor,tMac2,7519,7.20840537305493,-12.7490830699801,-1.19543557506027
MoMacDC,p1t1:bcIBWJ,tumor,tMac2,5653,8.93330974703697,-11.4085850993991,-1.29833393435897
MoMacDC,p6t1:bcBQCA,tumor,tDC2,3015,7.23051409618574,-11.6136803905368,-0.655547908357996
MoMacDC,p6t2:bcIDPV,tumor,tMac1,3778,5.98200105876125,-10.858768014133,-1.85448603969039
MoMacDC,p5t1:bcASDK,tumor,tMac4,1703,4.46271285965943,-12.825185326755,-0.520271113924403
MoMacDC,p7t1:bcIEDV,tumor,tMac8,1312,7.69817073170732,-13.0522685329318,-0.470494679026026
MoMacDC,p1t4:bcCCZK,tumor,tMono1,1265,3.71541501976285,-10.397399453342,-2.03377800326766
MoMacDC,p3t2:bcFVPN,tumor,tMono2,2618,6.646294881589,-10.5952058116794,-1.951282075457
MoMacDC,p4t2:bcDKAV,tumor,tMacCycl,4758,7.41908364859185,-11.7066951076388,-0.83552103381576
MoMacDC,p7t1:bcIJCM,tumor,tMac1,3769,5.65136641018838,-11.9303155223727,-2.18357782702865
MoMacDC,p1t2:bcBGHI,tumor,tMac7,3012,7.13811420982736,-12.3618254939914,-1.37464290004196
MoMacDC,p1t4:bcHPCM,tumor,tMacCycl,5769,6.08424336973479,-12.202255753696,-1.67353563647689
MoMacDC,p1t2:bcFRPS,tumor,tMono1,3029,5.67844172994388,-10.6825385372043,-1.61719923358383
MoMacDC,p5t2:bcDMMZ,tumor,tMac3,2874,8.24634655532359,-12.6736655513644,-0.367817452959437
MoMacDC,p1t2:bcHBPO,tumor,tMac2,4405,8.33144154370034,-12.3084502498508,-1.21199159961166
MoMacDC,p6t1:bcHKLZ,tumor,tMac3,8138,7.27451462275744,-12.3991656581759,-0.652589968256373
MoMacDC,p3t2:bcBEUZ,tumor,tMonoDC,4062,8.88724766125062,-10.9373822490573,-0.80678420405807
MoMacDC,p3t1:bcGNTA,tumor,tMono3,3003,6.42690642690643,-10.5127692500949,-1.75465088229598
MoMacDC,p1t2:bcGDFE,tumor,tMonoDC,1670,4.91017964071856,-11.1512398998141,-0.937703183702845
MoMacDC,p1t2:bcGKTC,tumor,tMac3,6220,8.07073954983923,-12.28263523978,-2.0588396106285
MoMacDC,p1t4:bcGMBC,tumor,tMono1,1270,7.48031496062992,-10.418522385776,-1.97629075389327
MoMacDC,p6t2:bcFKDT,tumor,tMonoDC,4817,7.63960971559062,-11.2073960582614,-0.668678453974146
MoMacDC,p7t1:bcGART,tumor,tMac3,5778,5.9190031152648,-11.7773146907687,-1.66591029506149
MoMacDC,p1t2:bcCJTQ,tumor,tMac9,1692,5.55555555555555,-10.9415841380954,-0.841100266985316
MoMacDC,p4t3:bcDMJN,tumor,tMac3,10384,9.19684129429892,-12.7239909450412,-0.315290740541834
MoMacDC,p1t1:bcGVUI,tumor,tMac2,2882,7.73768216516308,-11.9462399761081,-2.04801373820724
MoMacDC,p7t1:bcHWVR,tumor,tMac6,2444,8.10147299509002,-13.2307324687839,-0.824332288317103
MoMacDC,p5t2:bcGJUG,tumor,tMac3,4685,8.30309498399146,-12.7698903362155,-0.369569233469386
MoMacDC,p3t1:bcGRRO,tumor,tMono2,1023,8.89540566959922,-10.4413724223971,-2.03181009631576
MoMacDC,p7t1:bcAFIT,tumor,tMono1,3452,7.4739281575898,-10.7479806224704,-1.49480014186325
MoMacDC,p7t1:bcCAER,tumor,tMac3,8186,6.86537991693135,-12.4094319621921,-1.48338251452865
MoMacDC,p7t1:bcADYK,tumor,tMac3,2560,4.765625,-12.8922610561252,-0.42500393729629
MoMacDC,p1t3:bcGGMJ,tumor,tMac4,4100,8.97560975609756,-12.5031390468478,-1.95002155642929
MoMacDC,p6t1:bcHWLQ,tumor,tMac8,2080,8.41346153846154,-12.3576007167697,-0.654096296839137
MoMacDC,p4t1:bcASMH,tumor,tDC1,3322,6.23118603251054,-11.0359225551486,-0.605930379442591
MoMacDC,p7t2:bcEODH,tumor,tMac3,2843,7.17551881814984,-13.1007914821506,-0.958261779360194
MoMacDC,p1t1:bcENWI,tumor,tMono3,2638,7.27824109173616,-10.369546441257,-2.06737857203903
MoMacDC,p1t4:bcEKOE,tumor,tMac1,9286,5.69674779237562,-11.9096837322116,-2.13327412944259
MoMacDC,p7t2:bcHZAE,tumor,tMac3,1241,7.41337630942788,-12.9407925884128,-1.06307964663925
MoMacDC,p7t2:bcEJXW,tumor,tMac3,1053,5.41310541310541,-12.929511574924,-1.27454095225753
MoMacDC,p3t1:bcCHOR,tumor,tMac8,10511,9.98002093045381,-12.981308488071,-0.47432034354629
MoMacDC,p7t2:bcFYZO,tumor,tMac3,1658,6.21230398069964,-12.8830151836276,-1.18361454348983
MoMacDC,p4t1:bcDKIY,tumor,tMac3,8624,7.32838589981447,-12.5482878963351,-0.59928315024795
MoMacDC,p7t1:bcAWRB,tumor,tMac3,3073,8.16791409046534,-13.267459420383,-0.836250594667811
MoMacDC,p7t1:bcGRCU,tumor,tMac3,3828,6.2957157784744,-13.1321625987887,-1.02366428714218
MoMacDC,p1t1:bcCOHI,tumor,tMac2,5730,9.72076788830715,-12.6772237102389,-1.55209546428146
MoMacDC,p3t3:bcBXXA,tumor,tMono2,2787,9.04198062432723,-10.6062522212863,-1.41817956309738
MoMacDC,p3t3:bcGFUS,tumor,tMac5,3498,5.91766723842196,-13.0656924526095,-0.930673411898035
MoMacDC,p1t3:bcCCML,tumor,tMac2,6820,3.81231671554252,-11.892251519382,-2.1453133140129
MoMacDC,p4t2:bcEEUY,tumor,tDC1,2737,6.1746437705517,-10.8563456813693,-0.732692173532862
MoMacDC,p3t3:bcBEBD,tumor,tDC3,1203,6.65004156275977,-11.0273299495578,-0.615426710657496
MoMacDC,p7t2:bcGESS,tumor,tMac3,1590,8.17610062893082,-11.9008651058078,-1.76005320887985
MoMacDC,p7t2:bcFOTD,tumor,tMono1,2205,5.21541950113379,-10.65102246207,-1.98681645732345
MoMacDC,p1t1:bcHVQR,tumor,tMonoDC,4256,9.46898496240602,-11.323910264194,-1.17619090419235
MoMacDC,p5t1:bcEXMV,tumor,tMonoDC,1970,5.83756345177665,-11.8398394863009,-1.0165451083702
MoMacDC,p4t1:bcHCKZ,tumor,tMac9,6419,7.13506776756504,-11.3933015148044,-0.700728586725611
MoMacDC,p3t3:bcHYGF,tumor,tMac8,2109,7.8710289236605,-12.9750314037204,-0.610331824831385
MoMacDC,p4t3:bcAVQU,tumor,tMonoDC,1115,9.59641255605381,-11.0490556041598,-0.741503766588587
MoMacDC,p5t2:bcHEOH,tumor,tMonoDC,4236,9.15958451369216,-11.2345853130221,-0.819861224703211
MoMacDC,p7t1:bcHPGZ,tumor,tMac3,1080,7.59259259259259,-12.4426226894259,-1.51356129985275
MoMacDC,p3t2:bcAWJC,tumor,tMono3,2097,3.71959942775393,-10.3832412044406,-2.06534772258224
MoMacDC,p1t2:bcHJDJ,tumor,tMonoDC,4029,6.7758749069248,-11.4186463634372,-1.38117652278366
MoMacDC,p1t2:bcIALC,tumor,tMonoDC,3330,3.3033033033033,-11.3604617397189,-1.38765983920516
MoMacDC,p1t2:bcFDOK,tumor,tMac3,5553,7.83360345759049,-12.8620457927585,-1.72928028445663
MoMacDC,p3t2:bcFSRG,tumor,tMac8,3261,3.67985280588777,-12.2166323940158,-0.517512849382777
MoMacDC,p1t2:bcAIXF,tumor,tMonoDC,5004,7.65387689848122,-10.7629485408664,-1.47110395770492
MoMacDC,p1t2:bcDDHD,tumor,tMac3,3613,5.34182120121782,-12.6412854472995,-1.82597356181564
MoMacDC,p1t2:bcBMJN,tumor,tMac1,1396,5.30085959885387,-11.9742694179416,-2.18094997744979
MoMacDC,p7t1:bcECSL,tumor,tMac2,1097,9.38924339106654,-11.4530711452365,-1.71609120707931
MoMacDC,p1t2:bcBFTE,tumor,tDC2,5444,8.76193975018369,-11.3475795070529,-1.23607235293807
MoMacDC,p7t1:bcIHJW,tumor,tMac3,3394,9.19269298762522,-13.290743378818,-0.782025269083399
MoMacDC,p7t2:bcHNQN,tumor,tMac3,1855,5.49865229110512,-13.1807065288425,-0.980364612154383
MoMacDC,p5t2:bcAELU,tumor,tMonoDC,4213,7.00213624495609,-11.0226350108981,-0.661748102716822
MoMacDC,p7t2:bcCTHZ,tumor,tMac3,8486,6.66980909733679,-13.2892051021457,-0.830761483721156
MoMacDC,p7t1:bcDNCJ,tumor,tMonoDC,1258,7.23370429252782,-11.9626660625339,-1.36404304843368
MoMacDC,p7t2:bcAWMK,tumor,tMacCycl,10419,8.03340051828391,-12.6728349010348,-0.575186542086024
MoMacDC,p1t4:bcIHUY,tumor,tMac2,6056,6.85270805812417,-12.7683701793551,-1.21103220324935
MoMacDC,p1t2:bcGOKI,tumor,tMac2,5255,7.87821122740247,-12.6506905834079,-1.87137465815963
MoMacDC,p1t2:bcDXDV,tumor,tMac2,2949,5.62902678874195,-12.4868912975192,-1.36929064135971
MoMacDC,p1t1:bcGJMH,tumor,tMac1,1087,7.45170193192272,-11.301826028049,-2.17882948260726
MoMacDC,p6t2:bcEDRU,tumor,tMonoDC,4752,9.34343434343434,-11.7480988780856,-1.11959510188522
MoMacDC,p1t1:bcBBRY,tumor,tMonoDC,5410,8.11460258780037,-11.2504220287204,-1.37967400889816
MoMacDC,p1t1:bcHZSV,tumor,tMac4,4797,6.9626850114655,-12.7248692790866,-1.81106047969284
MoMacDC,p3t3:bcHWMJ,tumor,tMono1,1240,4.59677419354839,-10.8200087825656,-1.32058410983505
MoMacDC,p1t1:bcHNEB,tumor,tMac3,2468,3.60615883306321,-12.4070525447726,-2.03632121425094
MoMacDC,p7t2:bcGFRM,tumor,tMac9,2281,5.78693555458132,-12.7691369335055,-1.3028421912712
MoMacDC,p7t1:bcBIYW,tumor,tMac3,1159,6.64365832614323,-13.2332730571628,-0.90096931796493
MoMacDC,p1t2:bcCAQE,tumor,tMac3,1153,6.33130962705985,-12.6731162349582,-1.38014536242904
MoMacDC,p5t1:bcFQRK,tumor,tMac4,4370,7.23112128146453,-12.4263491908908,-1.97247557979049
MoMacDC,p7t1:bcBFJU,tumor,tMono1,3335,6.89655172413793,-10.5582547466159,-1.92792563777389
MoMacDC,p7t2:bcAAEC,tumor,tMono1,6119,7.15803235822847,-10.7514748851657,-1.88980036120834
MoMacDC,p1t4:bcCSOV,tumor,tMono1,4336,8.27952029520295,-10.8102536479831,-1.66062598567428
MoMacDC,p5t2:bcFRLA,tumor,tMac3,2375,5.43157894736842,-11.7515502254367,-1.99068813662948
MoMacDC,p1t2:bcEKVG,tumor,tMac3,4382,5.75079872204473,-12.7236905376315,-1.22157173495712
MoMacDC,p7t2:bcEVMU,tumor,tMac3,10020,5.96806387225549,-13.2290702144504,-0.994087031893153
MoMacDC,p7t1:bcBHPJ,tumor,tMono3,2989,4.51656072264972,-10.3382802287936,-2.11927681308212
MoMacDC,p1t2:bcIGPQ,tumor,tDC2,1534,0.260756192959583,-11.4311328212619,-1.40358071666183
